firm_id,firm_name,razon_social,hs4,ncm,product_name_declared,exporter_profile,source_url
2707,AKRON,AKRON S.A.,8436,8436.10.00,MIXER VERTICAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2707
2707,AKRON,AKRON S.A.,8716,8716.20.00,TOLVA AUTODESCARGABLE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2707
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,8547,8547.20.90,SOPORTE CAJA FUSIBLE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2448
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,3917,3917.32.90,CONDUCTOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2448
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,3926,3926.30.00,MANIJAS DE APERTURA INTERNA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2448
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,8409,8409.91.90,TAPA DE VALVULA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2448
2448,AKWEL CORDOBA ARGENTINA SA,MGI COUTIER ARGENTINA S.A.,8708,8708.29.99,RESERVORIOS Y TUBOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2448
2403,ALEMAR SA / FUNNY,ALEMAR S.A.,0713,0713.31.90,POROTO MUNG,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2403
2403,ALEMAR SA / FUNNY,ALEMAR S.A.,0909,0909.21.00,CORIANDRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2403
2403,ALEMAR SA / FUNNY,ALEMAR S.A.,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2403
2910,ALFABAN SRL,ALFABAN S.R.L.,1214,1214.10.00,PELLET DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2910
5148,ALFALFAR,OLOCCO GERMAN JULIO,1005,1005.90.10,MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5148
5148,ALFALFAR,OLOCCO GERMAN JULIO,1214,1214.90.00,HENO DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5148
4039,ALFALFAS LIMENTOS,LIMENTOS S.A.S.,1214,1214.90.00,FARDOS COMPRIMIDOS DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4039
4928,ALFASOUTH SAS,ALFA SOUTH SOCIEDAD POR ACCIONES SIMPLIFICADA,1214,1214.90.00,FARDOS DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4928
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,1005,1005.90.10,MAÍZ ENTERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,1104,1104.23.00,MAÍZ QUEBRADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,1201,1201.90.00,SOJA DESACTIVADA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,1507,1507.10.00,ACEITE CRUDO DE SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,1518,1518.00.90,ACEITE DE SOJA REFINADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,2304,2304.00.10,EXPELLER DE SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,2308,2308.00.00,PREMEZCLAS CONSUMO ANIMAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
1852,ALIMENTOS TANCACHA SA,ALIMENTOS TANCACHA S.A.,2309,2309.90.10,ALIMENTO BALANCEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1852
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,3402,3402.90.90,AQ 3 PLUS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5349
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,3808,3808.94.29,AQ 30,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5349
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,3824,3824.99.41,AQ 4 MOLDES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5349
5349,ALPHA QUIMICA S.R.L.,ALPHAQUIMICA SRL,3905,3905.12.00,AQ PLAST,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5349
3164,ALTOS TECHNOLOGIES,ALTOS TECHNOLOGIES S.A.,9026,9026.20.90,REGISTRADORES DE PRESIÓN Y TEMPERATURA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3164
4033,ALVICOR / LUCERITO,VITAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,1104,1104.23.00,MAÍZ PARTIDO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4033
4033,ALVICOR / LUCERITO,VITAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,1214,1214.10.00,PELLET DE ALFALFA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4033
4033,ALVICOR / LUCERITO,VITAL SOCIEDAD DE RESPONSABILIDAD LIMITADA,2309,2309.90.10,ALIMENTO BALANCEADO PARA ANIMALES DE GRANJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4033
4720,AMADAS,C Y S AGRO S R L,8433,8433.59.90,TRILLADORAS DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4720
2735,ANKA,ANKA S R L,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2735
1772,ANTARES SRL,ANTARES SOCIEDAD DE RESPONSABILIDAD LIMITADA,8207,8207.00.00,CUCHILLAS PARA RECTIFICADORAS SIN CENTRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1772
1772,ANTARES SRL,ANTARES SOCIEDAD DE RESPONSABILIDAD LIMITADA,8413,8413.91.10,SELLOS Y ASIENTOS DE METAL DURO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1772
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,1202,1202.42.00,MANÍ BLANCHEADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5457
5457,ARGENUT FOOD SAS,ARGENUT FOOD S.A.S.,2008,2008.11.00,MANÍ TOSTADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5457
5486,ARGOVEJO S.A.S.,VINUESA S.A.S.,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5486
5486,ARGOVEJO S.A.S.,VINUESA S.A.S.,1202,1202.42.00,MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5486
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,0210,0210.99.00,JAMÓN CRUDO DE CIERVO AHUMADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,0406,0406.90.20,QUESOS DE VACA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,1601,1601.00.00,SALAME AROMATIZADO CON ROMERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,1602,1602.41.00,JAMÓN CRUDO DE JABALÍ EN ACEITE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4393
4393,ARTE & SABORES DELICATESSEN / CALEUFU GOURMET,IMPERIO GOURMET S.A.S.,2005,2005.70.00,ACEITUNAS RELLENAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4393
4015,ARTECHE,AIT S.A.,8504,8504.21.00,TRANSFORMADORES DE ALTA TENSIÓN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4015
2109,ARTEMIO GUSELLA,SUCESION DE GUSELLA ARTEMIO JUAN,9504,9504.90.90,EQUIPAMIENTO Y JUEGOS PARA CASINOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2109
1511,ASCANELLI SA,ASCANELLI S.A.,8432,8432.30.00,SEMBRADORAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1511
1511,ASCANELLI SA,ASCANELLI S.A.,8436,8436.10.00,MIXERS VERTICALES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1511
1511,ASCANELLI SA,ASCANELLI S.A.,8479,8479.89.99,EMBOLSADORAS DE GRANOS SECOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1511
1511,ASCANELLI SA,ASCANELLI S.A.,8716,8716.20.00,TOLVAS AUTODESCARGABLES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1511
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,1507,1507.10.00,ACEITE CRUDO DE SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,1508,1508.10.00,ACEITE CRUDO DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,1517,1517.90.90,ACEITE REFINADO MEZCLA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,1518,1518.00.00,ACEITE CRUDO MEZCLA VEGETAL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,2304,2304.00.90,EXPELLER DE SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3475
3475,ASR - ALIMENTOS SANTA ROSA,ALIMENTOS SANTA ROSA S.A.,2305,2305.00.00,EXPELLER DE MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3475
673,ATILIOF,SAN MARCOS SPORT SRL,4202,4202.21.00,CARTERAS DE CUERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=673
673,ATILIOF,SAN MARCOS SPORT SRL,4203,4203.30.00,CINTURONES DE CUERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=673
3730,ATS S.A. - AGROMANI SA,AGROTECNOLOGIA Y SERVICIOS S A,1202,1202.42.00,MANÍ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3730
5360,AURA PISCINAS,AQUAORO S.A.S.,9506,9506.99.00,PISCINA DE PLÁSTICO REFORZADAS CON FIBRAS DE VIDRIO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5360
5361,AXIOM ARGENTINA,PENARLAN ARGENTINA S.A.,0103,0103.10.00,PRODUCCIÓN GANADERA PORCINA RAZA PURA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5361
3772,AXIONLIFT,AXION S.A.,8426,8426.91.00,ELEVADORES HIDRÁULICOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3772
3772,AXIONLIFT,AXION S.A.,8428,8428.90.90,ELEVADORES HIDRÁULICOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3772
5269,AZAFRÁN RUEDO,GRANMERCO S A,0712,0712.20.00,CEBOLLA - ESPECIAS PREMIUM,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,0904,0904.22.00,"PIMENTÓN DULCE, AHUMADO Y PICANTE",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,0909,0909.21.00,CORIANDRO - ESPECIAS PREMIUM,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,0910,0910.20.00,AZAFRÁN,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,1006,1006.30.11,ARROZ RUEDO ORGÁNICO SIN TACC CORTO Y CARNAROLI,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,1211,1211.90.90,ALBAHACA - ESPECIAS PREMIUM,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,1902,1902.11.00,TALLARÍN AL HUEVO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,2103,2103.90.21,PROVENZAL - ESPECIAS PREMIUM,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
5269,AZAFRÁN RUEDO,GRANMERCO S A,2501,2501.00.20,"SAL PAMPEANA, PATAGÓNICA, MESOPOTÁMICA Y NORTEÑA",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=5269
1818,B&M,BYM S.R.L.,9031,9031.80.60,CELDAS DE CARGA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1818
2825,BAG BIO,INSUTER SRL,3926,3926.90.90,MANTAS TÉRMICAS PARA AISLACIÓN DE CONTENEDORES MARÍTIMOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2825
2825,BAG BIO,INSUTER SRL,6305,6305.32.00,BIG BAG CON ATMOSFERA MODIFICADA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2825
2825,BAG BIO,INSUTER SRL,8422,8422.30.21,MÁQUINA ENVASADORA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2825
3684,BALCAMI,BALCAMI S.A.S.,8438,8438.50.00,EMPANADORA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3684
2183,BALCOPPAN INTERNACIONAL,BALCOPPAN INTERNACIONAL S.A.S.,8423,8423.30.19,BALANZAS Y BÁSCULAS PARA PESAR BOLSAS EN EL AGRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2183
3707,BARBALE AGROPECUARIA,BARBALE AGROPECUARIA S.R.L.,0713,0713.10.90,ARVEJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3707
3707,BARBALE AGROPECUARIA,BARBALE AGROPECUARIA S.R.L.,1005,1005.90.10,MAÍZ PISINGALLO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3707
3707,BARBALE AGROPECUARIA,BARBALE AGROPECUARIA S.R.L.,1206,1206.00.90,GIRASOL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3707
240,BARBERO,BARBERO S.A.,7323,7323.91.00,UTENSILIOS DE COCINA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=240
240,BARBERO,BARBERO S.A.,8205,8205.70.00,TORNILLOS DE BANCO (MORSA),Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=240
240,BARBERO,BARBERO S.A.,8210,8210.00.90,EXPRIMIDORES DE CÍTRICOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=240
240,BARBERO,BARBERO S.A.,8459,8459.29.00,TALADROS DE BANCO Y COLUMNA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=240
240,BARBERO,BARBERO S.A.,8460,8460.90.90,AMOLADORAS ELÉCTRICAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=240
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,4101,4101.50.12,CUEROS BOVINOS SALADOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1557
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,4102,4102.10.00,CUEROS OVINOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1557
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,4103,4103.90.00,PIELES CAPRINOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1557
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,4106,4106.21.21,CUEROS CAPRINOS CURTIDOS AL CROMO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1557
1557,BARRACA CORDOBA SRL,BARRACA CORDOBA S.R.L.,4114,4114.10.00,CUEROS CAPRINOS AGAMUZADOS SEMI TERMINADOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1557
241,BERTOTTO BOGLIONE,BERTOTTO BOGLIONE SOC ANON,3923,3923.90.90,TANQUES DE POLIETILENO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=241
241,BERTOTTO BOGLIONE,BERTOTTO BOGLIONE SOC ANON,7309,7309.00.90,TANQUES DE ACERO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=241
241,BERTOTTO BOGLIONE,BERTOTTO BOGLIONE SOC ANON,8479,8479.89.99,ESTACIONES DE SERVICIOS MÓVILES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=241
2007,BESORA HNOS SRL,BESORA HNOS S.R.L.,3926,3926.90.90,"ANILLO PALL PLÁSTICO, EMPLEADO EN OPERACIONES DE TRANSFERENCIA DE MASA O CALOR",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2007
2007,BESORA HNOS SRL,BESORA HNOS S.R.L.,7326,7326.90.90,"ANILLO PALL METÁLICO, EMPLEADO EN OPERACIONES DE TRANSFERENCIA DE MASA O CALOR",Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2007
3280,BESSO HNOS,BESSO HNOS SOC. DE HECHO DE BESSO OSCAR A.Y ANGEL C.,0701,0701.90.00,PAPA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3280
3280,BESSO HNOS,BESSO HNOS SOC. DE HECHO DE BESSO OSCAR A.Y ANGEL C.,0703,0703.10.19,CEBOLLA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3280
4326,BIANCHI CUEROS ARGENTINOS,PIONERA S.A.,4202,4202.31.00,BILLETERAS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4326
4326,BIANCHI CUEROS ARGENTINOS,PIONERA S.A.,4203,4203.30.00,CINTURONES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4326
3650,BIO4,BIOETANOL RIO CUARTO S. A.,1515,1515.21.00,ACEITE TÉCNICO DE MAÍZ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3650
3650,BIO4,BIOETANOL RIO CUARTO S. A.,2207,2207.20.11,BIOETANOL,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3650
3650,BIO4,BIOETANOL RIO CUARTO S. A.,2303,2303.30.00,BURLANDA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3650
2127,BIOFARMA,BIOFARMA S A,1507,1507.10.00,ACEITE CRUDO DE SOJA,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2127
2127,BIOFARMA,BIOFARMA S A,2309,2309.90.10,ALIMENTO BALANCEADO PREPARADO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2127
2969,BIOGEN ARGENTINA SA,BIOGEN ARGENTINA S.A.,0511,0511.99.10,GENÉTICA BOVINA (EMBRIONES),Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2969
2000,BLADE TUNGSTEN,AGROPARTES S.A.,8436,8436.99.00,REPUESTOS PARA PICADORA DE FORRAJE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2000
3404,BLOTTING ARGENTINA,BONCOMPAGNI DANIEL CELSO Y BELLONI HUGO ALBERTO SH,6809,6809.90.00,PLACA DE YESO ANTIHUMEDAD BLOTTING,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3404
3046,BODEGA Y VIÑEDOS LAS CAÑITAS,LAS CAÑITAS SA,2204,2204.10.90,VINOS ESPUMOSOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3046
3182,BOMPANING,BOMPANING S.A.,1905,1905.20.10,BAGUETTES,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3182
3352,BONAFE / MÁS SABOR,ESTABLECIMIENTO YERBATERO BONAFE SRL,0902,0902.40.00,TÉ,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3352
3352,BONAFE / MÁS SABOR,ESTABLECIMIENTO YERBATERO BONAFE SRL,0903,0903.00.90,YERBA MATE BONAFE,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=3352
1325,BPB MEDITERRANEA SA,B P B MEDITERRANEA S A,8482,8482.00.00,RODAMIENTOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1325
1325,BPB MEDITERRANEA SA,B P B MEDITERRANEA S A,9405,9405.40.10,LUMINARIAS DE LEDS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=1325
2318,BRIZUELA-LAB,LABORATORIOS W BRIZUELA SOCIEDAD ANONIMA,3821,3821.00.00,MEDIOS DE CULTIVOS DESHIDRATADOS,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2318
2318,BRIZUELA-LAB,LABORATORIOS W BRIZUELA SOCIEDAD ANONIMA,3822,3822.00.00,REACTIVOS DE DIAGNÓSTICO PARA USO IN VITRO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=2318
4945,BRO FOOD SUPPLIER,BRO S.R.L.,0713,0713.20.90,GARBANZO,Exportadora Habitual,https://www.exportadoresdecordoba.com/single.php?search=4945
