firm_id,firm_name,razon_social,exporter_profile,source_layer,hs4_or_ebops,ciiu_rev3_primary,ciiu_primary_desc,ciiu_rev3_all,in_oede_cordoba
4054,LATIN MATERIALS,VIKEMCO S.A.S.,Exportadora Habitual,declared-ncm,3403,2429,Fabricación de productos químicos n.c.p.,"2429,3699",yes
4054,LATIN MATERIALS,VIKEMCO S.A.S.,Exportadora Habitual,declared-ncm,3901,2413,Fabricación de plásticos en formas primarias y de caucho sintético,2413,yes
4054,LATIN MATERIALS,VIKEMCO S.A.S.,Exportadora Habitual,declared-ncm,3910,2413,Fabricación de plásticos en formas primarias y de caucho sintético,2413,yes
4629,LEGUME,ARCIT S.A.S.,Exportadora Habitual,declared-ncm,1902,1544,Elaboración de pastas alimenticias,1544,yes
2087,LEISTUNG INGENIERÍA,LEISTUNG INGENIERIA S R L,Exportadora Habitual,declared-ncm,9018,3311,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,"1721,2423,2919,3311,3312,3320",yes
2087,LEISTUNG INGENIERÍA,LEISTUNG INGENIERIA S R L,Exportadora Habitual,declared-ncm,9019,3311,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,"1721,2423,2919,3311,3312,3320",yes
2894,LEMARC SRL - PROLEPOP S.A.,LEMARC S.R.L.,Exportadora Habitual,declared-ncm,0713,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
2894,LEMARC SRL - PROLEPOP S.A.,LEMARC S.R.L.,Exportadora Habitual,declared-ncm,0909,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0113,0200",yes
2894,LEMARC SRL - PROLEPOP S.A.,LEMARC S.R.L.,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
2894,LEMARC SRL - PROLEPOP S.A.,LEMARC S.R.L.,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
2894,LEMARC SRL - PROLEPOP S.A.,LEMARC S.R.L.,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
2065,LEUCA SISTEMAS DE AIRE,LEUCA LUIS ALBERTO,Exportadora Habitual,declared-ncm,7309,2812,"Fabricación de tanques, depósitos y recipientes de metal",2812,yes
2065,LEUCA SISTEMAS DE AIRE,LEUCA LUIS ALBERTO,Exportadora Habitual,declared-ncm,8414,2912,Fabricación de bombas; compresores; grifos y válvulas,"2912,2919,2922,2930,3312",yes
2065,LEUCA SISTEMAS DE AIRE,LEUCA LUIS ALBERTO,Exportadora Habitual,declared-ncm,8437,2925,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",2925,yes
1953,LINFAR S.R.L,LINFAR S R L,Exportadora Habitual,declared-ncm,2106,1549,Elaboración de productos alimenticios n.c.p.,"1549,2429",yes
1953,LINFAR S.R.L,LINFAR S R L,Exportadora Habitual,declared-ncm,3304,2424,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador",2424,yes
1953,LINFAR S.R.L,LINFAR S R L,Exportadora Habitual,declared-ncm,3504,2429,Fabricación de productos químicos n.c.p.,"2429,3699",yes
2140,LIVENZA - SOHIPREN SA,SOHIPREN S A,Exportadora Habitual,declared-ncm,8413,2912,Fabricación de bombas; compresores; grifos y válvulas,2912,yes
2140,LIVENZA - SOHIPREN SA,SOHIPREN S A,Exportadora Habitual,declared-ncm,8481,2912,Fabricación de bombas; compresores; grifos y válvulas,2912,yes
309,"LORENZATI, RUETSCH Y CIA. SA",LORENZATI RUETSCH Y CIA S A,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
309,"LORENZATI, RUETSCH Y CIA. SA",LORENZATI RUETSCH Y CIA S A,Exportadora Habitual,declared-ncm,1508,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
309,"LORENZATI, RUETSCH Y CIA. SA",LORENZATI RUETSCH Y CIA S A,Exportadora Habitual,declared-ncm,2305,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,Exportadora Habitual,declared-ncm,1007,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,Exportadora Habitual,declared-ncm,1206,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
723,LOS ALGARROBOS SEMILLAS HÍBRIDAS,SALA SA,Exportadora Habitual,declared-ncm,1207,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
690,MAGLIONE HNOS. Y CIA. S.A.,MAGLIONE HNOS Y CIA S A,Exportadora Habitual,declared-ncm,0713,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
690,MAGLIONE HNOS. Y CIA. S.A.,MAGLIONE HNOS Y CIA S A,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
690,MAGLIONE HNOS. Y CIA. S.A.,MAGLIONE HNOS Y CIA S A,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
3934,MAGNO,DAITEC SOCIEDAD POR ACCIONES SIMPLIFICADA,Exportadora Habitual,declared-ncm,7326,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
3934,MAGNO,DAITEC SOCIEDAD POR ACCIONES SIMPLIFICADA,Exportadora Habitual,declared-ncm,8419,2919,Fabricación de  maquinaria de uso general n.c.p.,"1721,2423,2919,2922,2925,2929,2930,3311,3312,3320,3530,3694,3699",yes
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,Exportadora Habitual,declared-ncm,8422,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,Exportadora Habitual,declared-ncm,8433,2921,Fabricación de maquinaria agropecuaria,2921,yes
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,Exportadora Habitual,declared-ncm,8436,2921,Fabricación de maquinaria agropecuaria,2921,yes
264,MAINERO,CARLOS MAINERO Y CIA S A I C F I,Exportadora Habitual,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
2371,MAÍZ POP,MAIZ POP SA,Exportadora Habitual,declared-ncm,0713,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
2371,MAÍZ POP,MAIZ POP SA,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
2371,MAÍZ POP,MAIZ POP SA,Exportadora Habitual,declared-ncm,1206,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
708,MAIZCO,MAIZCO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,Exportadora Habitual,declared-ncm,8433,2921,Fabricación de maquinaria agropecuaria,2921,yes
708,MAIZCO,MAIZCO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,Exportadora Habitual,declared-ncm,8479,2922,Fabricación de máquinas herramienta,"2922,2924,2925,2929,3190,3312,3320,3530,3694,3699",yes
708,MAIZCO,MAIZCO SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL,Exportadora Habitual,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
260,MANFREY,MANFREY COOP. DE TAMBEROS DE COMERC.E INDUSTRIALIZACION LTDA.,Exportadora Habitual,declared-ncm,0402,1520,Elaboración de productos lácteos,1520,yes
260,MANFREY,MANFREY COOP. DE TAMBEROS DE COMERC.E INDUSTRIALIZACION LTDA.,Exportadora Habitual,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
260,MANFREY,MANFREY COOP. DE TAMBEROS DE COMERC.E INDUSTRIALIZACION LTDA.,Exportadora Habitual,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
526,MANIAGRO ARGENTINA,ARG DE GRAAF S A,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
526,MANIAGRO ARGENTINA,ARG DE GRAAF S A,Exportadora Habitual,declared-ncm,1508,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
526,MANIAGRO ARGENTINA,ARG DE GRAAF S A,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
704,MANISUR,MANISUR S.A.,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
695,MANSIEL S.A.,MANISEL S A,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
695,MANSIEL S.A.,MANISEL S A,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
842,MAR-PLAST,MAR-PLAST S.A.,Exportadora Habitual,declared-ncm,9503,3694,Fabricación de juegos y juguetes,3694,yes
842,MAR-PLAST,MAR-PLAST S.A.,Exportadora Habitual,declared-ncm,9504,3694,Fabricación de juegos y juguetes,"3230,3694",yes
3633,MAREA,MALLAS MAREA S.R.L.,Exportadora Habitual,declared-ncm,6109,1810,"Fabricación de prendas de vestir, inclusive de cuero",1810,yes
3633,MAREA,MALLAS MAREA S.R.L.,Exportadora Habitual,declared-ncm,6112,1810,"Fabricación de prendas de vestir, inclusive de cuero",1810,yes
3633,MAREA,MALLAS MAREA S.R.L.,Exportadora Habitual,declared-ncm,6115,1730,Fabricación de tejidos de punto y artículos de punto y ganchillo,1730,yes
668,MARIMBO,MOLINOS MARIMBO S A I C,Exportadora Habitual,declared-ncm,1101,1531,Elaboración de productos de molinería,1531,yes
668,MARIMBO,MOLINOS MARIMBO S A I C,Exportadora Habitual,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
294,MAXION MONTICH,MAXION MONTICH S.A.,Exportadora Habitual,declared-ncm,8708,3430,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,"3190,3430,3610",yes
3347,MAYO TRANSFORMADORES,MAYO TRANSFORMADORES SRL,Exportadora Habitual,declared-ncm,4403,2010,Aserrado y cepillado de madera,"0200,2010",yes
3347,MAYO TRANSFORMADORES,MAYO TRANSFORMADORES SRL,Exportadora Habitual,declared-ncm,7226,2710,Industrias básicas de hierro y acero,2710,yes
3347,MAYO TRANSFORMADORES,MAYO TRANSFORMADORES SRL,Exportadora Habitual,declared-ncm,8504,3110,"Fabricación de motores, generadores y transformadores eléctricos","2922,2929,3110,3120,3130,3150,3190,3210",yes
4353,MBA S.A.,M B A SOCIEDAD ANONIMA,Exportadora Habitual,declared-ncm,7311,2812,"Fabricación de tanques, depósitos y recipientes de metal",2812,yes
4353,MBA S.A.,M B A SOCIEDAD ANONIMA,Exportadora Habitual,declared-ncm,8206,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
4353,MBA S.A.,M B A SOCIEDAD ANONIMA,Exportadora Habitual,declared-ncm,8414,2912,Fabricación de bombas; compresores; grifos y válvulas,"2912,2919,2922,2930,3312",yes
4926,MEGAFARDOS DEL NORTE,DANIOTTI JULIO CESAR,Exportadora Habitual,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,Exportadora Habitual,declared-ncm,0206,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,Exportadora Habitual,declared-ncm,0504,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,Exportadora Habitual,declared-ncm,0511,1512,Elaboración de pescado y productos de pescado,"0121,0122,1512",yes
5634,MENUDENCIAS DEL CENTRO S.A. - GRUPO BELTRÁN,MENUDENCIAS DEL CENTRO S. A.,Exportadora Habitual,declared-ncm,1602,1511,Producción y procesamiento de carne y productos cárnicos,"1511,1549,2429",yes
421,METALFOR S.A.,METALFOR SA,Exportadora Habitual,declared-ncm,8424,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2921,2922,2930,3312",yes
421,METALFOR S.A.,METALFOR SA,Exportadora Habitual,declared-ncm,8432,2921,Fabricación de maquinaria agropecuaria,2921,yes
421,METALFOR S.A.,METALFOR SA,Exportadora Habitual,declared-ncm,8433,2921,Fabricación de maquinaria agropecuaria,2921,yes
421,METALFOR S.A.,METALFOR SA,Exportadora Habitual,declared-ncm,8701,3410,Fabricación de vehículos automotores,"2921,2924,3410",yes
421,METALFOR S.A.,METALFOR SA,Exportadora Habitual,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
2924,METALMED,MEDINA LUCAS DANIEL,Exportadora Habitual,declared-ncm,7307,2710,Industrias básicas de hierro y acero,"2710,2731",yes
2924,METALMED,MEDINA LUCAS DANIEL,Exportadora Habitual,declared-ncm,8205,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
2924,METALMED,MEDINA LUCAS DANIEL,Exportadora Habitual,declared-ncm,8302,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
2924,METALMED,MEDINA LUCAS DANIEL,Exportadora Habitual,declared-ncm,8466,2922,Fabricación de máquinas herramienta,"2922,3190",yes
4934,METALÚRGICA BEIFFA,METALURGICA BEIFFA SRL,Exportadora Habitual,declared-ncm,8420,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2922,2930,3312",yes
4934,METALÚRGICA BEIFFA,METALURGICA BEIFFA SRL,Exportadora Habitual,declared-ncm,8438,2925,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",2925,yes
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,Exportadora Habitual,declared-ncm,7304,2710,Industrias básicas de hierro y acero,2710,yes
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,Exportadora Habitual,declared-ncm,7318,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,Exportadora Habitual,declared-ncm,8207,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,Exportadora Habitual,declared-ncm,8483,2913,Fabricación de cojinetes; engranajes; trenes de engranaje y piezas de transmisión,2913,yes
2736,METALÚRGICA GERBAUDO SA,METALÚRGICA GERBAUDO S.A.,Exportadora Habitual,declared-ncm,9031,3312,,"3190,3220,3312,3313",no
4236,METALURGICA MONTICELLI,METALURGICA MONTICELLI SRL,Exportadora Habitual,declared-ncm,7326,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
4236,METALURGICA MONTICELLI,METALURGICA MONTICELLI SRL,Exportadora Habitual,declared-ncm,8430,2924,Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción,2924,yes
4236,METALURGICA MONTICELLI,METALURGICA MONTICELLI SRL,Exportadora Habitual,declared-ncm,8432,2921,Fabricación de maquinaria agropecuaria,2921,yes
3220,METALÚRGICA PROGRESO S.R.L.,METALURGICA PROGRESO SRL,Exportadora Habitual,declared-ncm,8207,2893,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería","2893,2929",yes
3220,METALÚRGICA PROGRESO S.R.L.,METALURGICA PROGRESO SRL,Exportadora Habitual,declared-ncm,8480,2929,Fabricación de maquinaria de uso especial n.c.p.,"2893,2929",yes
480,MIEL DE MONTE,RIMONDINO ENRIQUE,Exportadora Habitual,declared-ncm,0409,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
419,MISTER PET PREMIUM,COMPA#IA DE ALIMENTOS Y CEREALES S A,Exportadora Habitual,declared-ncm,2309,1533,Elaboración de alimentos preparados para animales,1533,yes
2630,MOLDEAR,MOLDEAR PILETAS Y PREMOLDEADOS S.A.,Exportadora Habitual,declared-ncm,3925,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
2630,MOLDEAR,MOLDEAR PILETAS Y PREMOLDEADOS S.A.,Exportadora Habitual,declared-ncm,6810,2695,"Fabricación de artículos de hormigón, cemento y yeso",2695,yes
2630,MOLDEAR,MOLDEAR PILETAS Y PREMOLDEADOS S.A.,Exportadora Habitual,declared-ncm,9506,3693,Fabricación de artículos de deporte,"1920,3693",yes
2510,MOLDERIL SA,MOLDERIL S A,Exportadora Habitual,declared-ncm,4823,2109,Fabricación de  artículos de papel y cartón,"1729,2109,2221,3699",yes
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,Exportadora Habitual,declared-ncm,1101,1531,Elaboración de productos de molinería,1531,yes
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,Exportadora Habitual,declared-ncm,1512,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,Exportadora Habitual,declared-ncm,1517,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
697,MOLINO CAÑUELAS,MOLINO CAÑUELAS SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL FINANCIERA INMOBILIARIA Y AGROPECUARIA,Exportadora Habitual,declared-ncm,1905,1541,Elaboración de productos de panadería,"1541,1549",yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,0713,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,1102,1531,Elaboración de productos de molinería,1531,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,1103,1531,Elaboración de productos de molinería,1531,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,1104,1531,Elaboración de productos de molinería,1531,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,1106,1531,Elaboración de productos de molinería,1531,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,2302,1531,Elaboración de productos de molinería,1531,yes
3150,MOLINOS FÉNIX ALIMENTOS - MOLINOS FÉNIX NUTRICIÓN - GRUPO ALIMENTICIO SA,GRUPO ALIMENTICIO S A,Exportadora Habitual,declared-ncm,2309,1533,Elaboración de alimentos preparados para animales,1533,yes
3716,MOLINOS FENIX SA - GRUPO ALIMENTICIO SA,SOCIEDAD ANONIMA MOLINOS FENIX,Exportadora Habitual,declared-ncm,1101,1531,Elaboración de productos de molinería,1531,yes
3698,MOLINOS RÍO SEGUNDO - GRUPO VARAS,PASEJES S A,Exportadora Habitual,declared-ncm,1101,1531,Elaboración de productos de molinería,1531,yes
3698,MOLINOS RÍO SEGUNDO - GRUPO VARAS,PASEJES S A,Exportadora Habitual,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
3802,MOLINOS SANTA MARTA,EMPRESA MV S A,Exportadora Habitual,declared-ncm,1101,1531,Elaboración de productos de molinería,1531,yes
321,MOLINOS VIADA S.A.,MOLINOS VIADA S A,Exportadora Habitual,declared-ncm,1101,1531,Elaboración de productos de molinería,1531,yes
321,MOLINOS VIADA S.A.,MOLINOS VIADA S A,Exportadora Habitual,declared-ncm,1103,1531,Elaboración de productos de molinería,1531,yes
321,MOLINOS VIADA S.A.,MOLINOS VIADA S A,Exportadora Habitual,declared-ncm,2309,1533,Elaboración de alimentos preparados para animales,1533,yes
4962,MONTECOR,INDUSTRIAS MONTECOR S.R.L.,Exportadora Habitual,declared-ncm,8436,2921,Fabricación de maquinaria agropecuaria,2921,yes
4962,MONTECOR,INDUSTRIAS MONTECOR S.R.L.,Exportadora Habitual,declared-ncm,8479,2922,Fabricación de máquinas herramienta,"2922,2924,2925,2929,3190,3312,3320,3530,3694,3699",yes
4962,MONTECOR,INDUSTRIAS MONTECOR S.R.L.,Exportadora Habitual,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
4631,MOPLEX,JLA S.A.S.,Exportadora Habitual,declared-ncm,6406,1920,Fabricación de calzado y de sus partes,1920,yes
4703,MOREL VULLIEZ - CAMPOS DEL SUR S. A.,MOREL VULLIEZ S A,Exportadora Habitual,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
4703,MOREL VULLIEZ - CAMPOS DEL SUR S. A.,MOREL VULLIEZ S A,Exportadora Habitual,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
1321,MOSAICOS BLANGINO,JUAN BLANGINO S.A.,Exportadora Habitual,declared-ncm,3214,2422,Fabricación de pinturas; barnices y productos de revestimiento similares; tintas de imprenta y masillas,2422,yes
664,MUEBLES GACELA,PETIT MUEBLES GACELA S R L,Exportadora Habitual,declared-ncm,9403,3610,Fabricación de muebles y colchones,"3599,3610",yes
3614,NANOMIX,ENDROP S.R.L.,Exportadora Habitual,declared-ncm,3102,2411,"Fabricación de sustancias químicas básicas, excepto abonos y compuestos de nitrógeno","1551,2330,2411,2412,2429",yes
3614,NANOMIX,ENDROP S.R.L.,Exportadora Habitual,declared-ncm,3824,2429,Fabricación de productos químicos n.c.p.,"2429,2695,3699",yes
