hs4,hs_revision,supports_top50_line,top50_line_name,primary_ccod_rubro,primary_rubro_name,attribution_type,in_opex_named,n_firms,evidencing_firms_sample,evidence_sources,usd_promedio_anual,usd_acumulado_2023_2025,share_2023_2025,descripcion_top_ncm,n_ncm,max_rubro_opex_2023_2025_avg_usd
7615,HS92,311C,Aluminio,311C,Aluminio,clean,yes,0,,,185.94666667304185,557.8400000191256,1.893565794595515e-08,"Artículos de uso doméstico y sus partes-esponjas,estropajos,guantes y artículos similares p/fregar,lustrar o usos análogos,de aluminio",1,185.94666667304185
0906,HS92,206D,Especias,206D,Especias,clean,yes,0,,,179.6000000061576,538.8000000184728,1.8289352684068257e-08,"Canela,trituradas o pulverizadas",1,179.6000000061576
6913,HS92,309B,Productos cerámicos,309B,Productos cerámicos,clean,yes,0,,,178.10000000610623,534.3000000183187,1.813660196566011e-08,Estatuillas y otros adornos de cerámica excluida porcelana,1,178.10000000610623
7117,HS92,310A,Piedras y metales preciosos,310A,Piedras y metales preciosos,clean,yes,2,SIETE MILLAS; VANESA DURAN,registry-declared,171.41333333921023,514.2400000176308,1.7455673207600704e-08,Artículos de bisutería de metales comunes excluido gemelos,1,171.41333333921023
5607,HS92,307F,"Guatas y filtros, cordelería, tejidos especiales",307F,"Guatas y filtros, cordelería, tejidos especiales",clean,yes,0,,,166.66666667238084,500.00000001714255,1.6972302045349163e-08,Cordeles y cuerdas de polietileno o polipropileno p/atar o engavillar,1,166.66666667238084
2508,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,166.40000000570504,499.20000001711514,1.6945146362076602e-08,Bentonita,1,166.40000000570504
4403,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,1,MAYO TRANSFORMADORES,registry-declared,140.00000000479994,420.0000000143998,1.4256733718093296e-08,"Madera en bruto tratada con pintura, creosota u otros agentes de conservación, excepto la de coníferas",1,140.00000000479994
8513,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,124.5000000042685,373.5000000128055,1.2678309627875823e-08,Lámparas de mano incluidas las linternas,1,124.5000000042685
8542,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,123.02000000421776,369.0600000126532,1.2527595585713122e-08,Circuitos electrónicos integrados ncop.,3,123.02000000421776
5702,HS92,307E,"Alfombras, tapices, terciopelo, felpas",307E,"Alfombras, tapices, terciopelo, felpas",clean,yes,0,,,122.5200000042006,367.5600000126018,1.2476678679577074e-08,"Alfombras y revestimientos p/suelos s/aterciopelar confeccionados,de materia textil ncop.",2,122.5200000042006
8531,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,2,CEM ALARMAS; SEI - SOLUCIONES ELECTRÓNICAS INTEGRALES,registry-declared,122.0000000041828,366.0000000125484,1.2423725097195586e-08,"Aparatos eléctricos de señalización acústica o visual ncop.,excluidos los de las partidas 8512 u 8530",1,122.0000000041828
8524,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,120.43000000412896,361.2900000123869,1.2263846011928396e-08,"Módulos de visualización («display») de pantalla plana, con controladores («drivers») o circuitos de control, de cristal líquido",1,120.43000000412896
6905,HS92,309B,Productos cerámicos,309B,Productos cerámicos,clean,yes,1,FANTINI LADRILLOS CERÁMICOS,registry-declared,116.6666666706666,350.0000000119998,1.1880611431744412e-08,"Elementos de chimenea,ornamentos arquitectónicos y otros productos cerámicos p/la construcción",1,116.6666666706666
9002,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,0,,,113.51000000389168,340.53000001167504,1.1559156031005497e-08,Filtros ópticos excluidos polarizantes,1,113.51000000389168
0708,HS92,104Z,Resto de hortalizas y legumbres sin elaborar,104Z,Resto de hortalizas y legumbres sin elaborar,resto,yes,3,PRAGA ALIMENTOS; PROME AGRONEGOCIOS; SANTIAGO PRANDI SISTEMAS DE RIEGO S.A.,registry-declared,113.40000000388794,340.2000000116638,1.1547954311655568e-08,"Porotos(alubias,frijoles,judías)frescos o refrigerados",1,113.40000000388794
8462,HS92,312AH,Máquinas para el trabajo de los metales,312AH,Máquinas para el trabajo de los metales,clean,yes,10,DARIO DELFABRO S.R.L.; IE-MAT; INTERSYS; PELLACANI S.R.L.; CENA SRL,registry-declared,109.7933333370976,329.3800000112928,1.1180673695394212e-08,"Máquinas de enrollar,curvar,plegar,enderezar o aplanar metales,excluidas de control numérico",1,109.7933333370976
6912,HS92,309B,Productos cerámicos,309B,Productos cerámicos,clean,yes,0,,,109.16666667040944,327.50000001122834,1.11168578397037e-08,"Vajillas,otros artículos de uso doméstico,higiene o tocador,de cerámica excluida porcelana",1,109.16666667040944
4415,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,107.413333337016,322.24000001104804,1.0938309222186626e-08,"Cajones,cajas,jaulas,tambores y envases similares,carretes p/cables,de madera",1,107.413333337016
7508,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,106.70000000365822,320.10000001097467,1.0865667769432533e-08,"Otras manufacturas de níquel,ncop.",1,106.70000000365822
6111,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,0,,,81.38333333612356,244.15000000837068,8.287575088743994e-09,"Prendas y accesorios de vestir de punto,de algodón,para bebés",1,81.38333333612356
2710,HS92,402A,Naftas,402A,Naftas,clean,yes,1,GRAFITOIL,registry-declared,76.79333333596621,230.38000000789864,7.82015789041508e-09,Aceites lubricantes c/aditivos,2,76.79333333596621
5908,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,73.33333333584758,220.00000000754275,7.467812899953631e-09,"Mechas de materia textil tejidas,trenzadas o de punto,p/lámparas,mecheros y similares",1,73.33333333584758
8210,HS92,311F,Herramientas y cuchillería de metal,311F,Herramientas y cuchillería de metal,clean,yes,1,BARBERO,registry-declared,71.83333333579614,215.5000000073884,7.315062181545487e-09,"Aparatos mecánicos manuales,peso<= a 10kg.,ncop.,de metal común p/preparar,acondicionar,servir alimentos o bebidas",1,71.83333333579614
4814,HS92,306A,"Papel,cartón y sus manufacturas",306A,"Papel,cartón y sus manufacturas",aggregate-broad-chapter,yes,1,PAPELERA CUMBRE SA,registry-declared,63.50000000217711,190.50000000653137,6.46644707927803e-09,"Papel p/decorar o revestir paredes ncop.,papel p/vidrieras",1,63.50000000217711
5806,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,62.996666668826514,188.99000000647953,6.415190727101075e-09,Cintas de fibras sintéticas o artificiales,1,62.996666668826514
3213,HS92,302E,"Extractos curtientes y tintóreos, pinturas y tintas",302E,"Extractos curtientes y tintóreos, pinturas y tintas",clean,yes,0,,,61.66666666878091,185.00000000634273,6.2797517567791886e-09,"Colores en surtidos p/pintura artística,enseñanza,letreros,matizar o entretenimientos",1,61.66666666878091
6506,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,1,INFOREST SRL,registry-declared,61.25666666876686,183.7700000063006,6.23799989374763e-09,Sombreros y tocados de otras materias ncop.,1,61.25666666876686
9013,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,1,ACCME,registry-declared,60.71666666874834,182.15000000624505,6.183009635120699e-09,,1,60.71666666874834
4013,HS92,304,Cauchos y sus manufacturas,304,Cauchos y sus manufacturas,aggregate-broad-chapter,yes,0,,,55.73333333524416,167.20000000573248,5.675537803964759e-09,"Cámaras de caucho p/neumáticos,ncop.",1,55.73333333524416
3601,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,53.51333333516805,160.54000000550414,5.449466740720708e-09,Pólvoras,1,53.51333333516805
3814,HS92,302JZ,Resto de los productos diversos de las industrias químicas,302JZ,Resto de los productos diversos de las industrias químicas,aggregate-resto,yes,0,,,50.00000000171425,150.00000000514274,5.091690613604747e-09,"Disolventes y diluyentes orgánicos compuestos,preparaciones p/quitar pinturas o barnices ncop.",1,50.00000000171425
8214,HS92,311F,Herramientas y cuchillería de metal,311F,Herramientas y cuchillería de metal,clean,yes,0,,,49.466666668362635,148.40000000508792,5.037379247059631e-09,"Otros artículos de cuchillería,de metal común,ncop.",2,49.466666668362635
6911,HS92,309B,Productos cerámicos,309B,Productos cerámicos,clean,yes,0,,,46.533333334928734,139.6000000047862,4.7386667310614856e-09,"Artículos p/servicio de mesa o cocina de porcelana,ncop.",1,46.533333334928734
5705,HS92,307E,"Alfombras, tapices, terciopelo, felpas",307E,"Alfombras, tapices, terciopelo, felpas",clean,yes,0,,,45.58000000156272,136.74000000468817,4.641585163362089e-09,Otras alfombras y revestimientos p/suelos de materia textil ncop.,1,45.58000000156272
6806,HS92,309A,Manufacturas de piedra y amianto,309A,Manufacturas de piedra y amianto,clean,yes,1,AISLATER,registry-declared,45.460000001558605,136.38000000467582,4.629365105889437e-09,Aislante térmico o acústico silicoaluminoso o aluminoso,2,45.460000001558605
6108,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,0,,,44.71000000153289,134.13000000459866,4.552989746685365e-09,"Camisones y pijamas de punto,de algodón,p/mujeres o niñas",3,44.71000000153289
4817,HS92,306A,"Papel,cartón y sus manufacturas",306A,"Papel,cartón y sus manufacturas",aggregate-broad-chapter,yes,1,PAPELERA CUMBRE SA,registry-declared,41.66666666809521,125.00000000428564,4.243075511337291e-09,"Cajas,bolsas y presentaciones similares de papel o cartón,c/un surtido de artículos de correspondencia",1,41.66666666809521
7418,HS92,311B,Cobre,311B,Cobre,clean,yes,0,,,40.95333333473742,122.86000000421228,4.170434058583195e-09,"Artículos de higiene o tocador y sus partes,de cobre",1,40.95333333473742
0908,HS92,206D,Especias,206D,Especias,clean,yes,1,YUSPE - GRUPO DULCOR,registry-declared,38.433333334651024,115.30000000395307,3.913812851657516e-09,Nuez moscada triturada o pulverizada,1,38.433333334651024
4205,HS92,305,"Manufacturas de cuero, marroquinería, etc.",305,"Manufacturas de cuero, marroquinería, etc.",clean,yes,1,VMZ CUERO ARGENTINO,registry-declared,38.3333333346476,115.0000000039428,3.903629470430307e-09,"Otras manufacturas de cuero,ncop.",1,38.3333333346476
8525,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,2,STARLIGH; DTA SA,registry-declared,32.59666666778425,97.79000000335274,3.319442834029389e-09,Cámaras de televisión n.c.o.p.,1,32.59666666778425
6207,HS92,307H,Prendas de vestir y accesorios de tejidos,307H,Prendas de vestir y accesorios de tejidos,clean,yes,0,,,31.46666666774551,94.40000000323651,3.204370626161921e-09,"Camisetas,batas y similares excluidas de punto,de algodón,p/hombres o niños",1,31.46666666774551
9004,HS92,399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",399A,"Instrumentos y aparatos de óptica, cine, fotografía y medicoquirúrgico y sus partes",aggregate-broad-chapter,yes,0,,,30.16000000103404,90.48000000310212,3.071307778126384e-09,Gafas(anteojos)de seguridad,2,30.16000000103404
2523,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,28.63333333431503,85.90000000294509,2.9158414913909852e-09,"Cemento blanco,incluso coloreado artificialmente",1,28.63333333431503
8540,HS92,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,312B,Máquinas y aparatos eléctricos y objetos destinado al uso electrónico y sus partes,aggregate-broad-chapter,yes,0,,,23.33333333413332,70.00000000239996,2.376122286348882e-09,"Válvulas electrónicas,de potencia p/transmisores",1,23.33333333413332
3914,HS92,303,Materias plásticas y sus manufacturas,303,Materias plásticas y sus manufacturas,aggregate-broad-chapter,yes,0,,,20.583333334039033,61.7500000021171,2.096079302600621e-09,"Intercambiadores de iones a base de poliestireno y sus copolímeros,ncop.,en formas primarias",1,20.583333334039033
9613,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,16.000000000548564,48.00000000164569,1.6293409963535192e-09,"Encendedores y mecheros excluido de mesa,de bolsillo y de gas",1,16.000000000548564
8105,HS92,311E,Otros metales comunes,311E,Otros metales comunes,clean,yes,0,,,13.66666666713523,41.00000000140569,1.3917287677186311e-09,Polvo de cobalto y de otros productos intermedios de la metalurgia del cobalto excluido de aleaciones a base de cobalto-cromo-volframio (tungsteno)(estelitas),1,13.66666666713523
6914,HS92,309B,Productos cerámicos,309B,Productos cerámicos,clean,yes,0,,,13.333333333790469,40.00000000137141,1.3577841636279326e-09,Manufacturas de cerámica excluida porcelana ncop.,1,13.333333333790469
3901,HS92,303,Materias plásticas y sus manufacturas,303,Materias plásticas y sus manufacturas,aggregate-broad-chapter,yes,1,LATIN MATERIALS,registry-declared,10.813333333704067,32.4400000011122,1.101162956702253e-09,Polietileno clorosulfonado en formas primarias,1,10.813333333704067
2934,HS92,302B,Productos químicos orgánicos,302B,Productos químicos orgánicos,aggregate-broad-chapter,yes,0,,,9.000000000308566,27.000000000925695,9.165043104488543e-10,Ácidos nucleicos y sus sales,2,9.000000000308566
7907,HS92,311E,Otros metales comunes,311E,Otros metales comunes,clean,yes,0,,,4.26666666681295,12.80000000043885,4.3449093236093846e-10,Manufacturas de cinc ncop.,1,4.26666666681295
3903,HS92,303,Materias plásticas y sus manufacturas,303,Materias plásticas y sus manufacturas,aggregate-broad-chapter,yes,0,,,4.133333333475044,12.400000000425134,4.209130907246591e-10,"Polímeros de estireno en formas primarias,ncop.",1,4.133333333475044
2822,HS92,302A,Productos químicos inorgánicos,302A,Productos químicos inorgánicos,aggregate-broad-chapter,yes,0,,,3.500000000119998,10.500000000359991,3.5641834295233235e-10,"Óxidos e hidróxidos de cobalto excluido tetraóxido de tricobalto,óxidos de cobalto comerciales",1,3.500000000119998
2841,HS92,302A,Productos químicos inorgánicos,302A,Productos químicos inorgánicos,aggregate-broad-chapter,yes,0,,,3.500000000119998,10.500000000359991,3.5641834295233235e-10,Volframato de amonio,1,3.500000000119998
2825,HS92,302A,Productos químicos inorgánicos,302A,Productos químicos inorgánicos,aggregate-broad-chapter,yes,0,,,3.500000000119998,10.500000000359991,3.5641834295233235e-10,Trióxido de volframio,1,3.500000000119998
7411,HS92,311B,Cobre,311B,Cobre,clean,yes,0,,,3.030000000103884,9.090000000311653,3.085564511844477e-10,"Tubos de aleaciones de cobre ncop.,excluidos s/aletas ni ranuras",1,3.030000000103884
1301,HS92,199,Resto de productos primarios,199,Resto de productos primarios,confidential,no,0,,,3.000000000102856,9.000000000308567,3.055014368162849e-10,"Gomas,resinas,gomorresinas y bálsamos naturales excluidas goma laca y arábiga",1,3.000000000102856
2511,HS92,399Z,Resto de MOI,399Z,Resto de MOI,aggregate-resto,yes,0,,,2.5200000000863985,7.560000000259196,2.566212069256793e-10,Sulfato de bario natural(baritina),1,2.5200000000863985
6804,HS92,309A,Manufacturas de piedra y amianto,309A,Manufacturas de piedra y amianto,clean,yes,1,FUNDARG SRL,registry-declared,1.6666666667238086,5.0000000001714255,1.6972302045349158e-10,"Muelas de abrasivos aglomerados o de cerámica,ncop",1,1.6666666667238086
7216,HS92,311AB,"Perfiles estructurales de fundición,hierro o acero",311AB,"Perfiles estructurales de fundición,hierro o acero",clean,yes,0,,,0.8200000000281139,2.460000000084342,8.350372606311788e-11,"Perfiles de hierro,acero s/alear en L,laminados o extrudidos en caliente,altura < a 80mm.",1,0.8200000000281139
7901,HS92,311E,Otros metales comunes,311E,Otros metales comunes,clean,yes,0,,,0.6000000000205711,1.8000000000617131,6.110028736325698e-11,"Cinc s/alear,electrolítico,c/contenido >= a 99,99%,en lingotes",1,0.6000000000205711
5112,HS92,215,Lanas elaboradas,215,Lanas elaboradas,clean,yes,0,,,0.3333333333447617,1.000000000034285,3.3944604090698315e-11,"Tejidos de lana peinada,peso >= 85% excluidos de gramaje <= a 200g/m2.",1,0.3333333333447617
